Image_ID,Target
ID_Rc4q2ACw,1
ID_RcVAjTpa,0
ID_RdTWZB17,0
ID_Re9Rczvw,0
ID_ReMHDW99,0
ID_RemRNFhT,0
ID_Rf8dzZgZ,0
ID_Rf8lMI2J,1
ID_RfeC7mLL,0
ID_RfxOAroX,0
ID_RgxRhF9h,0
ID_Rh4Vm3Tk,1
ID_RhELvQe1,1
ID_RhqvYHcZ,1
ID_RhuRU2I8,0
ID_RhvvDhKe,0
ID_RjaatrHV,1
ID_RjqRCTxI,1
ID_Rk7wFZAn,0
ID_RkhnGqwm,0
ID_Rkuo78TM,0
ID_RmTR7Re6,1
ID_Rnd2OcXi,1
ID_Ro5j21IT,0
ID_Ronn9zAY,1
ID_RpqMPNzF,1
ID_RqA31och,0
ID_RqiHxvMy,1
ID_RqxLoVHx,1
ID_Rr8FyAM9,1
ID_RrI1DkJo,1
ID_Rrwd2JMA,0
ID_Rs6AgIKC,1
ID_RsBAr2B5,1
ID_RsEns66h,1
ID_RsSifO5g,0
ID_RsaEt9le,0
ID_RssXwVRL,0
ID_RtSUKc6n,1
ID_Rtjew1fE,1
ID_Ru5oGLDq,1
ID_Ru86csUj,0
ID_Rufoh5FI,0
ID_RvcG9mc4,1
ID_RviRplp5,1
ID_RvlCrsOI,1
ID_Rw23SehX,0
ID_Rw5gZb63,1
ID_RxtOcq6F,1
ID_RyGAWrpR,0
ID_RyPHaqLw,0
ID_RygddmkX,0
ID_RzHLzIBZ,1
ID_RzUANk9X,0
ID_RzlWk2y5,1
ID_S0pzfANe,1
ID_S1UsbJnB,1
ID_S2Q4ujcw,1
ID_S2jShGth,0
ID_S2rOHm9l,0
ID_S2wit7G2,1
ID_S3PPMhsw,0
ID_S3cVe9oB,1
ID_S3pCIoBR,1
ID_S4w9yKgp,0
ID_S5PrPNjb,0
ID_S5UkVgfg,1
ID_S5zeYm3D,0
ID_S88shH1W,1
ID_SA3Wan7k,0
ID_SAVsm2oe,0
ID_SBLM2Q8c,0
ID_SBieR7p9,1
ID_SByZ82QE,0
ID_SC6jGAFc,1
ID_SCNiJY7o,1
ID_SCRB0Zvw,0
ID_SCkkD2by,0
ID_SE1mltUt,1
ID_SEhxjSPb,0
ID_SFG8DY9r,0
ID_SFM1suBU,0
ID_SFunguWi,0
ID_SGa4fHvQ,0
ID_SGbdzBsd,0
ID_SGrsalER,1
ID_SH5WDSAk,0
ID_SHLLtDhE,0
ID_SHVr5nWK,0
ID_SInTRMxr,0
ID_SIp6MOKP,0
ID_SKCZGcB1,1
ID_SKxrldwh,0
ID_SL300XGf,1
ID_SLj3GJ8S,1
ID_SLj9Wb3M,1
ID_SLqbPnjG,0
ID_SLzfuvip,0
ID_SMCaUSkp,0
ID_SNjJnTAQ,0
ID_SOagmwTx,0
ID_SOunZ8Ps,1
ID_SQRuclAn,1
ID_SQWeV2Pf,1
ID_SQzPMjGM,1
ID_SREFHemx,1
ID_SRp1oIiz,0
ID_SSn5Xzhy,0
ID_SSqNoq55,0
ID_ST4987MJ,1
ID_STRChR2J,1
ID_STrHaO7p,1
ID_SU5Dyuwz,0
ID_SW72nhOg,1
ID_SWMf5IG1,0
ID_SWzC0Hul,1
ID_SXXIriuy,0
ID_SXpMml8N,0
ID_SY0yUriX,0
ID_SapTV3pV,1
ID_SaxxWy10,1
ID_SbCeer08,0
ID_SbphqFQ8,1
ID_SbvZ7e1R,1
ID_ScWQFpOY,1
ID_SdFs2xDl,1
ID_SdTd4nxB,1
ID_SdbALPQA,1
ID_SepbCFQt,1
ID_SeueJNgt,1
ID_SfEilqwu,0
ID_SfPOJlwJ,0
ID_Sg5GP3fA,1
ID_SgUxEzmy,0
ID_SgwyokKC,0
ID_ShDCTLTe,0
ID_Shls1u0s,1
ID_SiBcPXUh,0
ID_SiRdcO5A,1
ID_SjaMqqgJ,1
ID_Sjndn6dy,0
ID_Sk7spgGe,0
ID_Sl1v5Yyv,0
ID_SmXQE89v,1
ID_SmfsNDSn,0
ID_Sn2oKdqj,0
ID_SngKkj3c,0
ID_SoUvjOsG,1
ID_SpW6SZ7q,1
ID_SqB0EMJz,1
ID_SqTUNh7u,1
ID_Srsf2olI,0
ID_SrvTTdNp,1
ID_SsLd03gA,0
ID_StV9GouI,0
ID_StdFnPDH,1
ID_Sv5avHOK,1
ID_SwHhkAsr,1
ID_SwcupzNW,0
ID_Sx3Jf3V7,0
ID_SxDfykUE,1
ID_SxTPg7e9,0
ID_SyayCI99,1
ID_SygVoxfa,1
ID_SyjIv1w3,1
ID_SypHvJRN,1
ID_SzVJSS77,0
ID_T1LcetY0,1
ID_T1ThaGXK,1
ID_T2A79ypL,1
ID_T364UHiG,1
ID_T3gMytIe,0
ID_T3mHqV1Z,0
ID_T5KpcSLb,0
ID_T5MB7fvs,1
ID_T5VywPAZ,1
ID_T6plfedb,1
ID_T779XXzj,0
ID_T7MSeA8G,0
ID_T7bDkRZd,0
ID_T7zPKw8e,0
ID_T88mPl8w,1
ID_T8M8qKUR,0
ID_T91m5eWc,0
ID_T9o1ukNq,0
ID_TA6ksLUI,1
ID_TAD0Ccpb,0
ID_TAHTWbV9,0
ID_TAI8dpaE,0
ID_TAVVuXge,0
ID_TAr6Xajc,1
ID_TAuXgj0b,0
ID_TBWDGhV9,0
ID_TCVVfZ8h,0
ID_TCYrq8gw,0
ID_TEWHgI2R,1
ID_TFIHUGm3,1
ID_TFc9vgAr,1
ID_TGABqG5P,1
ID_THCC929e,1
ID_THS5QUaR,1
ID_TI9HvdL6,1
ID_TI9xZkJq,0
ID_TInpCkcX,0
ID_TIugpE9b,0
ID_TJ9i7JZS,0
ID_TJJ01Ory,1
ID_TKgo46bZ,0
ID_TLPgeCH8,0
ID_TLRs0Rje,1
ID_TLdGx7n9,1
ID_TMK9YhD6,1
ID_TNrCe9WC,0
ID_TOfr8BsF,0
ID_TPEt4qrd,0
ID_TPoCMwY6,1
ID_TR98p4n7,0
ID_TRAo2wo3,1
ID_TRjc6KJQ,1
ID_TSHOIg3W,0
ID_TT9AlBQS,0
ID_TThELetl,0
ID_TVIPjm3p,1
ID_TVKsr1S8,1
ID_TWl1n6mJ,0
ID_TX9tz3Kq,0
ID_TY7NmwJz,0
ID_TYHNdiQd,1
ID_TZ2HGw9h,1
ID_TZIemhfB,0
ID_TZYyiHMF,0
ID_TaA8zmaV,1
ID_TaNKwDBQ,0
ID_TaNQ4Mee,0
ID_TaXeofsS,1
ID_TasfVY0M,1
ID_TbSe2hGP,0
ID_TcKbz61a,0
ID_Td4hDSoR,1
ID_TdFIajZE,0
ID_TdcwBA0O,1
ID_Tdo9EDOX,0
ID_TdoTGCfg,0
ID_TdtNwzUN,0
ID_TfAb6Bc7,1
ID_TfsEeZqa,1
ID_TftKp39t,0
ID_Tg2ZQFBU,0
ID_TgyTkzfR,1
ID_Ti6RSurQ,0
ID_Tih4cGU3,1
ID_TjMqTn0a,1
ID_TjYTWTB1,0
ID_Tjz0zMeg,0
ID_TkQ0Pezt,0
ID_Tl08eFo6,1
ID_TloT3cig,1
ID_TmEvreoi,1
ID_Tmzyv586,0
ID_Tna3QKES,1
ID_TneFYeB5,0
ID_TokX6IWg,1
ID_ToqxECIH,0
ID_TqxXPlPT,0
ID_TrzIeS3N,0
ID_Ts5Lsbaj,0
ID_TsCp4jY9,1
ID_TswF2fjs,0
ID_TtlJawhe,0
ID_TtnGpmFr,0
ID_TuTV8069,0
ID_TuqT2y5Y,1
ID_TvHb1Tg0,1
ID_TvV98IIP,1
ID_TxibbIQt,1
ID_TxjUB6gL,0
ID_TyBnmTF1,1
ID_TzHmvOmW,1
ID_U0t6GJEb,0
ID_U1mIKXJu,0
ID_U1t0Xqan,0
ID_U2wewegq,0
ID_U3EixjPm,1
ID_U3fmKBFq,1
ID_U3lm4pgr,0
ID_U43M7yjb,1
ID_U4UmMVM2,1
ID_U6ODeMXn,1
ID_U7b2f2q9,1
ID_U7cMcQN9,0
ID_U80a2fel,0
ID_U885EBkb,0
ID_U88ixWhL,0
ID_U9k8oFDY,1
ID_UAxkZKPQ,1
ID_UBV4RVB4,1
ID_UBaaCjRC,1
ID_UBv6kmON,0
ID_UCLXaF6Y,0
ID_UCh8EExb,1
ID_UCziEB8f,0
ID_UDNreQK0,1
ID_UEAsiKO6,1
ID_UEiboq6T,0
ID_UEyLJPeE,0
ID_UFt2x3uo,1
ID_UG08t6x4,1
ID_UGLwBy1G,1
ID_UHJJ0U0u,1
ID_UIhHCFzy,1
ID_UIhuJUVz,1
ID_UJFw56fo,0
ID_UJPpzLVl,0
ID_UJWUXRpm,0
ID_UJxnHywk,1
ID_UK20qfDv,0
ID_ULV6C5Ao,1
ID_UM2jDok8,1
ID_UMAbHhii,1
ID_UNHx5a3Z,0
ID_UNqrHFoq,0
ID_UO5Eqlxq,0
ID_UOCxZLO6,1
ID_UOzcZYv1,1
ID_UPE1DDto,1
ID_UPduy5fd,1
ID_UPyjHfg6,1
ID_UQ2rbRJk,0
ID_UQMy9W68,0
ID_UR3uF2yI,1
ID_URKEyqM8,0
ID_URuK6ZV2,0
ID_USZHqd7U,1
ID_UShsnshV,0
ID_USpe6JDD,1
ID_UT2OCpLg,1
ID_UT4t8r8N,1
ID_UTEwpJGk,1
ID_UUZlv04Z,0
ID_UUrkUKSJ,0
ID_UVPAFHIj,1
ID_UVRufzzA,0
ID_UVURfkDT,1
ID_UVVGaku8,0
ID_UVbsprgp,0
ID_UW0BiVWA,0
ID_UXam5zN4,0
ID_UZocf9Ga,0
ID_UantgaIR,0
ID_UcEZtFc8,1
ID_UcrAtBs9,0
ID_Ud8C51Ne,0
ID_UdkZdUGI,0
ID_UeMEVl4w,1
ID_UebCpsFo,0
ID_UejYvk0W,0
ID_UfcF6oG4,0
ID_UgIMvWmf,0
ID_UgIcSoMH,1
ID_UgQYyfJG,1
ID_UgZKDUai,0
ID_UhEOmS96,0
ID_UhN38pFR,0
ID_UhXjUwuE,1
ID_Uhq4HGGj,0
ID_UiCIruSA,1
ID_UiRqNtN2,0
ID_Uic2wjxJ,1
ID_UimigjbD,0
ID_Uj3zxlsA,0
ID_UkRqnJth,0
ID_UlEmUIR9,0
ID_UlSJ24oO,1
ID_Uli1zOjh,1
ID_UljQWSCw,0
ID_UlrQ496f,1
ID_UlyChGPq,0
ID_UmMihpdB,1
ID_Uma9fceQ,0
ID_Umq3qih3,1
ID_UnQ1XiGS,1
ID_UoFBISeu,1
ID_UoOu6Sqt,1
ID_Uq5yGj9T,0
ID_UqfsWBfO,0
ID_Ur2GKjok,1
ID_UrRpGiap,0
ID_UsqMX0wm,1
ID_UsqY6PTB,0
ID_UtisVkEG,0
ID_Uu0DbjGt,1
ID_Uu1ktiPa,1
ID_Uu6Y4GtH,1
ID_UuHipu5H,0
ID_UuIfgOn1,0
ID_UuUjSXqj,1
ID_UukEpk6H,0
ID_UutzPJIU,0
ID_UwDarhVv,1
ID_UwQP7q21,1
ID_UxvQkvMK,0
ID_V0e9adOC,0
ID_V0pr9mea,1
ID_V16dNiw0,0
ID_V1ugu2mZ,0
ID_V2SzqOqs,1
ID_V2nympaO,0
ID_V2oSqgUd,0
ID_V3SCqOi7,1
ID_V3owDAsL,0
ID_V4M9hTHR,0
ID_V4yVcgYT,0
ID_V5RgizVy,0
ID_V5z9BtFf,0
ID_V6yq7ZB5,1
ID_V7JCPyUm,0
ID_V8dMvP5z,1
ID_V9Bn8WcG,0
ID_V9L6iXOW,0
ID_VAbJJovp,0
ID_VAuoAvXR,0
ID_VBghfUAA,1
ID_VCJUZcsj,1
ID_VCzHN6da,1
ID_VD2cyMQh,0
ID_VDwQQnhM,0
ID_VEN2RyxN,0
ID_VEpTzNL0,0
ID_VGt52GMa,0
ID_VGt9t9YR,1
ID_VHDtgtLZ,1
ID_VHl6wHcG,1
ID_VIbYbprc,0
ID_VJlIqhkI,1
ID_VJodLX5u,1
ID_VJrBdmdW,1
ID_VK5MNKsd,0
ID_VKG5gKeZ,0
ID_VL4738G0,0
ID_VLvJfPKT,0
ID_VMWYRzLH,0
ID_VMbn6GB6,1
ID_VMkhngWo,0
ID_VN0Xr44J,1
ID_VNAj2x1k,1
ID_VQV9eX1Y,1
ID_VR8CgqfF,0
ID_VSF7qEoo,1
ID_VSV0oSgA,0
ID_VTSR5rqT,1
ID_VTUG5iQH,1
ID_VTXbB08x,0
ID_VTaE5CHe,1
ID_VTglXpXq,1
ID_VTofGkkd,0
ID_VU4qmKRU,0
ID_VUd6GqII,0
ID_VW0tUdBp,0
ID_VW5M1J08,0
ID_VWTy28ZB,1
ID_VXkd67rQ,1
ID_VXtmuVPz,1
ID_VYKUjYbx,1
ID_VYZfXOvV,0
ID_VZbKUTJK,0
ID_VbDTYnyI,1
ID_Vc7JwPc6,1
ID_VcSeJ2XV,1
ID_Vcv4OS89,0
ID_VdA1qcOy,1
ID_VdE9r5FG,0
ID_VdLvqAjS,1
ID_VeEJ6yP8,0
ID_VeHE87Ae,0
ID_VeSauGBC,0
ID_VgfiHrqO,1
ID_VhbdQfga,1
ID_VhhFWZ3O,1
ID_Vhy41MRG,0
ID_ViMawZhd,0
ID_VilfZLNi,0
ID_VkikVrNH,1
ID_VlfRQp8c,0
ID_VmFRNzcL,1
ID_VmUzNwZ1,1
ID_VoCyO7fl,1
ID_Vqmgyo6H,1
ID_VquCSBUc,0
ID_VquXL0ps,0
ID_Vr1PuM5V,0
ID_VrXoBdDW,1
ID_VsKfd44K,1
ID_VsdxqbhX,0
ID_VuVLzwg9,1
ID_VueDS2re,1
ID_VuwUgg3M,0
ID_Vwqpcs1v,1
ID_VxUriLal,1
ID_VxmQ5c2c,0
ID_VxvZMLW0,1
ID_Vxx32Yq7,1
ID_Vy2ONUvW,0
ID_Vytny9kf,1
ID_VzSfLsE2,0
ID_W04rLiHG,1
ID_W0kKFTGj,0
ID_W0qKLrrH,1
ID_W1RRwbq8,1
ID_W1wL8CZs,0
ID_W2igMOgB,0
ID_W38KH0Xj,1
ID_W3EObzDU,1
ID_W47COcBK,1
ID_W61p3aAQ,1
ID_W62VsOkg,1
ID_W6K8kfMo,0
ID_W7BkjZne,0
ID_W80CcU3j,1
ID_W84MpA6Q,0
ID_W8WLYpIU,1
ID_W8evrRsu,1
ID_W90wR6P9,0
ID_W9HlOSHz,1
ID_W9OA0TeP,1
ID_WAJm6Ies,0
ID_WAfI7b5w,0
ID_WAgC1c3j,1
ID_WDSWneJb,1
ID_WEmNG8SK,1
ID_WF9WfiAh,1
ID_WFpzOHGv,0
ID_WG1hOavu,0
ID_WGh0Q91D,0
ID_WHF9Ncg5,1
ID_WIdHcEqo,1
ID_WKZzRtaq,1
ID_WLZ57Q5J,1
ID_WLxsovWD,1
ID_WMCBx45w,0
ID_WMFgvrii,0
ID_WMsdxzef,1
ID_WOQPbfpM,1
ID_WOZsQ7xr,0
ID_WP6DauPe,0
ID_WPAFIcPF,1
ID_WPUbhiC3,0
ID_WPlKAvzs,1
ID_WRC2Z8k2,0
ID_WRyrW0rA,1
ID_WSKll9Oc,0
ID_WSQFYL8V,0
ID_WSQuEijx,0
ID_WShXvhAu,0
ID_WTYUVIvv,1
ID_WTgw28hP,0
ID_WU5H1TQm,0
ID_WUAjDgka,0
ID_WUirJE51,1
ID_WVPNaTfS,0
ID_WW4PyO83,0
ID_WWDyr3k9,0
ID_WXFbdr9Q,0
ID_WXM1w2N4,1
ID_WXu5rq7W,1
ID_WXv4w3Ec,1
ID_WY5eCW35,0
ID_WY5oPzPF,1
ID_WYNPf9N3,1
ID_WYV3kK1w,0
ID_WYcDUmbn,0
ID_WaI42qgT,1
ID_WaJqR46b,1
ID_WaNVNidL,0
ID_WahYduyq,1
ID_WcFbeKvy,1
ID_WcPf7g9l,0
ID_Wcd3H17J,0
ID_WdgzTUjj,1
ID_We3nbkJF,0
ID_WeDsTAmc,1
ID_WeJZiUZP,1
ID_WeX13qq0,0
ID_WfNtWMYu,0
ID_Wg2IXyDH,0
ID_WgQZg0U1,1
ID_Wh5LP6jG,0
ID_Wj35HXXb,0
ID_WjJXiC0A,0
ID_WjtQWBun,1
ID_Wk6WrAN6,1
ID_WlawhVn4,1
ID_WmWhzyj2,1
ID_WmtH2IFI,0
ID_WnSi4s93,0
ID_WnjtXQU6,0
ID_WnuCLMlE,1
ID_WoMUhg4L,1
ID_WouevQX8,1
ID_WpbDxDG3,0
ID_WpeZasRp,0
ID_Wqm52LKZ,1
ID_WqugAVyo,1
ID_Ws0fO7es,0
ID_WtkMQ5gv,0
ID_Wu91Taya,1
ID_Wvk2qbZx,1
ID_Ww58swBA,0
ID_WxRiIgzh,0
ID_WzBkNAeL,1
ID_WzU9g0yq,0
ID_WzixQRAU,0
ID_WzwzhSjF,0
ID_X04eCsw7,1
ID_X0XktonV,1
ID_X1VlVfJu,0
ID_X2dE0Leb,1
ID_X3RQFflO,1
ID_X3fN3V2Y,0
ID_X3fvQpHL,0
ID_X3sqAPQW,0
ID_X3vVR1wP,1
ID_X3xHUZnS,0
ID_X4GS2Opl,0
ID_X4L5SYqi,1
ID_X4OG3inn,1
ID_X4tHMuNz,0
ID_X5TQLwnV,0
ID_X5V8fJrj,0
ID_X5vhVA7B,1
ID_X87R46zO,0
ID_X8NG3c44,0
ID_X9x40lQw,1
ID_XA070NLW,1
ID_XAULQNLO,1
ID_XAdQTyy8,1
ID_XBllrDnj,1
ID_XCF7RmaU,0
ID_XDAl3Jcl,0
ID_XDFmOeyy,1
ID_XDODYPOx,0
ID_XFQscSzR,0
ID_XG2SHE7X,1
ID_XGQ0EV7o,0
ID_XGZFG7UX,0
ID_XGbD46UL,0
ID_XGuqBx3b,1
ID_XGywynbS,1
ID_XHAhsHyO,1
ID_XIEOTv4s,0
ID_XIzVsPBp,1
ID_XJS6pQmm,1
ID_XJTgNu4o,0
ID_XJWkWOl4,1
ID_XK4uOQbY,0
ID_XLFphudR,1
ID_XLUTPEj7,1
ID_XLtbRdXE,1
ID_XM4JxJPq,1
ID_XMJ1BcDD,1
ID_XMSkjnUL,0
ID_XMY1SKO9,0
ID_XMgS33uQ,1
ID_XN6eFUY3,0
ID_XOxJSyDt,1
ID_XP3kMMcY,0
ID_XPaDOpJp,1
ID_XPvZoOKa,1
ID_XQcgmAu3,0
ID_XQdkBdKW,1
ID_XQinaFkG,1
ID_XQy74qfd,1
ID_XS8RBGpO,1
ID_XSfPvzl8,1
ID_XSzKThbx,1
ID_XUTrzOif,0
ID_XUlEGKJ5,0
ID_XVM2aVb1,1
ID_XVX2aaHP,1
ID_XX0XWP6C,1
ID_XX8i3mgi,0
ID_XXOqLDvE,1
ID_XY8AW3c2,1
ID_XYhIFFSv,1
ID_XZ4Fe69H,0
ID_XZFZVQgd,0
ID_XZLwe4l2,1
ID_XZgvXoJl,0
ID_XaWvRM9V,1
ID_Xai0USOL,0
ID_XbLstOn6,0
ID_XbTnPfcW,0
ID_XbhlhhqS,1
ID_XcJA43Xa,1
ID_XcciZ2LB,1
ID_XcnWVSRm,0
ID_Xf2Au58K,0
ID_Xfdb6Lob,1
ID_XfjOSsKv,0
ID_Xg78foWK,0
ID_Xhwksnu7,0
ID_Xi8Zn2HI,0
ID_Xk1YzQZu,1
ID_XkD3XJxw,0
ID_XkOz0VJn,1
ID_XllEbAT5,1
ID_Xm7P6FNj,1
ID_Xm9A6xLh,0
ID_Xn2lcc1E,0
ID_XnpG629T,0
ID_XnykmIHL,1
ID_Xo1ClmbH,1
ID_Xo7NLiwE,0
ID_Xp5xPeQg,0
ID_Xq5XqPUI,0
ID_Xqp2K6FP,0
ID_XrNNeQuO,1
ID_XrtGzewb,1
ID_XrvSHWlM,1
ID_XsLrn7Jj,0
ID_Xu8bpTxQ,0
ID_Xvoperqk,1
ID_XvsdXEtW,0
ID_Xvsv8Abw,1
ID_Xx0oZdWf,0
ID_XxExVTXV,1
ID_XxYLt928,0
ID_XxcmDwHL,0
ID_XxxntjJx,1
ID_XzVt8MyV,1
ID_XzbbxWHh,1
ID_Y1JbKKfc,0
ID_Y1NPGSyU,1
ID_Y2kmWSTF,0
ID_Y3EhYLx7,1
ID_Y3hy0YEf,0
ID_Y63x7AVI,1
ID_Y6HrQyG8,0
ID_Y76OBKbi,0
ID_Y7rL0OhT,1
ID_Y9LF1hNY,0
ID_Y9n6NiYZ,1
ID_YAaxtjU9,1
ID_YAnxmlOR,0
ID_YAo4fqt0,0
ID_YB4Xpdly,0
ID_YBYfAYAV,0
ID_YBZ0W5M2,0
ID_YCAyReel,1
ID_YD0FUQvS,1
ID_YDoVStUz,0
ID_YFccCHjl,0
ID_YHIU0tFk,1
ID_YIABi0Sq,0
ID_YIEjJnG0,1
ID_YIFez89J,1
ID_YIoj42g4,1
ID_YJrPgMJk,0
ID_YK3xOWVU,0
ID_YKfRIXpP,0
ID_YKkN984l,1
ID_YM9jtMjM,0
ID_YMovTI7v,0
ID_YMqDYhZg,0
ID_YOCXlhNQ,0
ID_YPpl06th,0
ID_YQp3ZRcP,0
ID_YR2NWekp,1
ID_YSRUDJRY,0
ID_YSiXMNj8,1
ID_YTR7rEPW,1
ID_YUBATwYe,1
ID_YUYMV28W,1
ID_YVIbPoD6,0
ID_YVtfUA6l,0
ID_YVyIFwI7,0
ID_YX070Muz,0
ID_YXsQrgba,1
ID_Ya1ZKJ5P,0
ID_YaXYfpIg,1
ID_YcLJjHTE,1
ID_YdWLp61x,0
ID_YdviV9U3,1
ID_YeMEt1YD,1
ID_YeNbCs08,0
ID_YgB9YnDo,0
ID_YgLAk5i0,1
ID_YgRszils,1
ID_YgcJDVr7,0
ID_Yhj2UztZ,1
ID_YiCARjea,1
ID_YiMn590m,1
ID_YkOkbc6w,0
ID_YkclSOIe,0
ID_Yl3kH0dz,1
ID_YlLjgHyS,0
ID_Ylc7EuJp,0
ID_Ylm97awO,1
ID_Ym5Swr6N,0
ID_YmMNzXcr,1
ID_YmqXe0dw,1
ID_YoMmwomp,0
ID_YpWAaDEH,1
ID_YpkY0jlT,1
ID_Yr2yhZcB,1
ID_Ys47xg3Z,1
ID_Ys9PMm0v,0
ID_YsXa2krm,1
ID_YthpEM8V,1
ID_Yumh2xAN,1
ID_YwTrqh4q,1
ID_YwhtkKwc,1
ID_YxALPKfs,0
ID_Yxj9tR67,0
ID_YxoAnhjd,0
ID_YxrETJlE,1
ID_YywUQG4h,1
ID_YzQi1E4h,1
ID_Yzmb5Dfq,0
ID_Z0s1Ds8i,0
ID_Z0zEFJGB,1
ID_Z1Yroqb3,0
ID_Z2s3RW2X,0
ID_Z5JdXUFX,1
ID_Z5NG8hO4,1
ID_Z6nqUHnP,0
ID_Z6sGCj6G,1
ID_Z7Hhj3CQ,0
ID_Z7jPqfzB,1
ID_Z7lAHSRQ,0
ID_Z7mAaw5D,1
ID_Z8DXGF4c,0
ID_Z8VSm4cz,0
ID_Z8wEzxqR,1
ID_Z9EGvlF5,1
ID_Z9V3Wi14,0
ID_ZAK5aaSi,1
ID_ZB7Zxd2u,1
ID_ZCNY383v,0
ID_ZCTx3Y5a,0
ID_ZCqFdXgX,0
ID_ZDD2UE9B,1
ID_ZDpRkUa3,1
ID_ZFHLUY5w,1
ID_ZFfX4oP5,1
ID_ZG9Wushp,1
ID_ZGhLAAsT,0
ID_ZGlwKrK5,1
ID_ZIkZyXMP,0
ID_ZJKFeJJP,0
ID_ZJok2ZvP,0
ID_ZK3vNMVO,1
ID_ZKJzH95E,0
ID_ZKkdkZpl,1
ID_ZLbe8yEo,1
ID_ZLoVQ7TQ,1
ID_ZMQoCQzz,1
ID_ZMcvijd8,0
ID_ZMog7NrG,0
ID_ZMyFNe6N,1
ID_ZOPp8vno,0
ID_ZOYqRypx,1
ID_ZPTPAFhy,1
ID_ZQ15jErQ,1
ID_ZQdHzi3D,0
ID_ZQoI31KO,0
ID_ZQtm5GGC,0
ID_ZQwzltiR,1
ID_ZR14vtwC,1
ID_ZR7OykXa,0
ID_ZR81i5E8,1
ID_ZRDKb9vG,0
ID_ZRI437OJ,0
ID_ZRLlHZIt,1
ID_ZSG4KrKs,0
ID_ZSJmflEX,1
ID_ZT0us2f1,0
ID_ZTS2vuRC,1
ID_ZTViKcmu,1
ID_ZTd7TV1N,0
ID_ZTsTIkQP,0
ID_ZU13vfvj,0
ID_ZU4wmauW,0
ID_ZUZGc6Tr,1
ID_ZV1ICBKA,0
ID_ZWEjqIny,1
ID_ZWGq7A9e,0
ID_ZWkd7wOv,1
ID_ZWyvsC0u,0
ID_ZXrs3QvS,0
ID_ZZjMw7FA,0
ID_Za1zpAcr,0
ID_ZarrI5Dm,1
ID_ZbjpNg1z,0
ID_Zbk8NuCC,1
ID_ZclDmQfH,0
ID_Zd337e2j,0
ID_ZdilEuVe,1
ID_Ze0LpZhm,0
ID_ZevtbBtx,1
ID_ZfZYELTg,0
ID_ZfgCaMlt,1
ID_ZfnNnLFr,1
ID_ZgKTwnfR,1
ID_Zgv1qlDd,1
ID_ZiIHM3bi,1
ID_ZiL1CX7c,1
ID_ZiRC2MSD,1
ID_ZiycacgH,0
ID_ZkCGRijH,0
ID_ZkbDtthS,1
ID_Zkz72mux,1
ID_ZloqPpzZ,1
ID_ZmPyHkVz,0
ID_Zmd07zO0,1
ID_ZowiBY1h,1
ID_ZpFX6rJB,0
ID_ZpZFnGHI,1
ID_ZprZYytY,1
ID_ZqvsU8jJ,1
ID_Zr09FckF,0
ID_ZrQvy9DZ,0
ID_Zt8tV1bD,0
ID_ZtMTDibn,1
ID_Zv4Q6qRz,0
ID_ZvXkjsie,1
ID_Zve6thJI,0
ID_Zw4beTGw,0
ID_ZwAc05ax,1
ID_ZwB6rvke,0
ID_ZwRNfPRR,1
ID_ZwmPZllR,0
ID_Zww98ref,1
ID_ZxDDut4s,0
ID_ZxYy5vC2,1
ID_ZyHBkuh3,1
ID_ZyPyS6IG,1
ID_a0mtmYie,1
ID_a117M9um,1
ID_a119Hhik,1
ID_a1VA8Kd6,1
ID_a2QWzN0f,1
ID_a3mdVmPF,0
ID_a46KbfiY,1
ID_a4HuV0HL,0
ID_a4cXVLw7,1
ID_a57r23PO,0
ID_a5QG8kTK,1
ID_a5VRhOJc,0
ID_a6HymJsY,0
ID_a6J8RJNQ,0
ID_a6Xbnrfd,1
ID_a6gF0CYI,0
ID_a7CmWhWq,0
ID_a7tICAYc,1
ID_a8thu2cw,1
ID_a91SvZ0A,1
ID_aAgRW9OP,1
ID_aB3S75ZM,1
ID_aBCWMRpC,1
ID_aBje08da,1
ID_aCWAk9wf,1
ID_aCcPYciX,0
ID_aCf6hvwA,1
ID_aDCpuEM5,1
ID_aF2gZ9DY,1
ID_aFMNpAPT,1
ID_aFmNElor,1
ID_aFqnS2cY,0
ID_aFvIeQah,1
ID_aGehG2He,1
ID_aHWoq7sO,0
ID_aHhPwjdN,1
ID_aI7OejI3,0
ID_aI8Rv4Iv,0
ID_aIO2ZkOC,1
ID_aIaiGjqv,0
ID_aIqwJ7qy,0
ID_aJ6G4NjB,1
ID_aJHs7VCQ,1
ID_aJIIZq1Z,0
ID_aJw5AEhd,1
ID_aKIuMzET,0
ID_aKNR143U,0
ID_aKYSe3vh,0
ID_aKp3eq2X,1
ID_aKx4sHmN,0
ID_aL7dsIDF,0
ID_aM9ZqaSy,0
ID_aNeRK8U9,0
ID_aO6FRf9m,1
ID_aOMOpOxX,1
ID_aObiqCcr,1
ID_aOvRkiDv,1
ID_aP3CbXe8,1
ID_aPMWHMWw,1
ID_aPwqxBJM,0
ID_aQPbRzvj,1
ID_aQZOwJX7,1
ID_aRMWd45C,0
ID_aRqwwUPS,0
ID_aSRu4i1S,1
ID_aScklfPW,1
ID_aSwm6vFE,0
ID_aT467TpK,0
ID_aTS2qari,1
ID_aU8VbEWT,0
ID_aUkUBiP7,0
